Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,DebtSecuritiesAvailableForSaleRealizedLoss,USD,30000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,DebtSecuritiesAvailableForSaleRealizedLoss,USD,54000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DebtSecuritiesAvailableForSaleRealizedLoss,USD,29000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,DebtSecuritiesAvailableForSaleRealizedLoss,USD,78000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DebtSecuritiesAvailableForSaleRealizedLoss,USD,24000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,64319000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,64319000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,60200000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,57279000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,USD,4550000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,USD,4550000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,USD,3269000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,USD,3491000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-2496000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-1305000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-4171000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-1675000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-2270000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-1702000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-3593000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-1323000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,DeferredIncomeTaxLiabilitiesNet,USD,433000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DeferredIncomeTaxLiabilitiesNet,USD,433000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DeferredIncomeTaxLiabilitiesNet,USD,2548000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DeferredIncomeTaxLiabilitiesNet,USD,2469000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,USD,469000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,USD,469000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,USD,520000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,USD,242000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeAssetFairValueGrossLiability,USD,202000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeAssetFairValueGrossLiability,USD,202000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeAssetFairValueGrossLiability,USD,227000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeAssetFairValueGrossLiability,USD,125000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeAssets,USD,267000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeAssets,USD,267000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeAssets,USD,293000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeAssets,USD,117000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeCollateralObligationToReturnCash,USD,125000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeCollateralObligationToReturnCash,USD,125000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeCollateralObligationToReturnCash,USD,190000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeCollateralObligationToReturnCash,USD,17000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeCollateralRightToReclaimCash,USD,0.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeCollateralRightToReclaimCash,USD,0.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeCollateralRightToReclaimCash,USD,0.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeCollateralRightToReclaimCash,USD,0.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeFairValueOfDerivativeAsset,USD,442000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeFairValueOfDerivativeAsset,USD,442000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeFairValueOfDerivativeAsset,USD,459000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeFairValueOfDerivativeAsset,USD,226000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeFairValueOfDerivativeLiability,USD,804000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeFairValueOfDerivativeLiability,USD,804000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeFairValueOfDerivativeLiability,USD,1300000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeFairValueOfDerivativeLiability,USD,786000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeLiabilities,USD,724000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeLiabilities,USD,724000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeLiabilities,USD,1235000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeLiabilities,USD,678000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeLiabilityFairValueGrossAsset,USD,206000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeLiabilityFairValueGrossAsset,USD,206000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeLiabilityFairValueGrossAsset,USD,229000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeLiabilityFairValueGrossAsset,USD,126000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,USD,805000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,USD,805000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,USD,1274000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,USD,787000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,DividendsCommonStockCash,USD,5066000000.0,2022-07-01,2022-09-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5066000000.0,2022-07-01,2022-09-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,10125000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5059000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5059000000.0,2022-10-01,2022-12-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,15179000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,5054000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,5574000000.0,2023-07-01,2023-09-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5574000000.0,2023-07-01,2023-09-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,11148000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5574000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,DividendsCommonStockCash,USD,5573000000.0,2023-10-01,2023-12-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,16721000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,DividendsCommonStockCash,USD,5574000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EarningsPerShareBasic,USD/shares,4.56,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EarningsPerShareBasic,USD/shares,2.2,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EarningsPerShareBasic,USD/shares,7.02,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EarningsPerShareBasic,USD/shares,2.46,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EarningsPerShareBasic,USD/shares,5.94,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EarningsPerShareBasic,USD/shares,2.94,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EarningsPerShareBasic,USD/shares,8.9,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EarningsPerShareBasic,USD/shares,2.95,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EarningsPerShareDiluted,USD/shares,4.54,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EarningsPerShareDiluted,USD/shares,2.2,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EarningsPerShareDiluted,USD/shares,6.99,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EarningsPerShareDiluted,USD/shares,2.45,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EarningsPerShareDiluted,USD/shares,5.92,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EarningsPerShareDiluted,USD/shares,2.93,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EarningsPerShareDiluted,USD/shares,8.85,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EarningsPerShareDiluted,USD/shares,2.94,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,-142000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,88000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,-113000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,29000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,-27000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,72000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,-107000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,USD,-80000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.19,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.19,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.19,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.19,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.18,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.18,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.18,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EffectiveIncomeTaxRateContinuingOperations,pure,0.18,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,11009000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,11009000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,8813000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,10432000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,75000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,-8000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,77000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,-13000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,14000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,-31000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,29000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesFvNiRealizedGainLoss,USD,15000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-35000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-7000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,109000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,144000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,163000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,286000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,156000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-7000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4200000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4200000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4000000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4000000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseInterestExpense,USD,232000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestExpense,USD,119000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeaseInterestExpense,USD,364000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestExpense,USD,132000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeaseInterestExpense,USD,317000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestExpense,USD,168000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeaseInterestExpense,USD,507000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestExpense,USD,190000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,232000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,119000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,364000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,132000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,317000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,168000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,507000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,190000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseLiability,USD,17067000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseLiability,USD,17067000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseLiability,USD,20197000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiability,USD,22905000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDue,USD,25089000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDue,USD,28528000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,USD,2411000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,USD,2694000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFour,USD,2121000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFour,USD,2409000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearThree,USD,2109000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearThree,USD,2409000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearTwo,USD,2101000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearTwo,USD,2398000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,USD,1021000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
